标题,长度,访问号,物种,属名,菌株,基因类型,序列类型,高得分片段对(HSPs),E值,比对长度,相同碱基数,相似度,缺口数,查询起始-结束,命中起始-结束
"gi|1229196554|gb|MF351804.1| Exiguobacterium indicum strain BAB-6559 16S ribosomal RNA gene, partial sequence",1350,MF351804.1,Exiguobacterium indicum,Exiguobacterium,strain BAB-6559,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1324-290
"gi|1277544496|gb|KX355620.2| Bacterium strain NF10 16S ribosomal RNA gene, partial sequence",1528,KX355620.2,Bacterium,Bacterium,strain NF10,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1482-448
"gi|3014460223|gb|PV875945.1| Exiguobacterium indicum strain LN-15 16S ribosomal RNA gene, partial sequence",1106,PV875945.1,Exiguobacterium indicum,Exiguobacterium,strain LN-15,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1099-65
"gi|1535530968|gb|MK294298.1| Exiguobacterium indicum strain PCEP29 16S ribosomal RNA gene, partial sequence",1176,MK294298.1,Exiguobacterium indicum,Exiguobacterium,strain PCEP29,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1090-56
"gi|603146726|gb|KJ146070.1| Exiguobacterium acetylicum strain VITWW1 16S ribosomal RNA gene, partial sequence",1496,KJ146070.1,Exiguobacterium acetylicum,Exiguobacterium,strain VITWW1,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1474-440
"gi|2634401031|gb|OR958573.1| Exiguobacterium acetylicum strain MS-A 16S ribosomal RNA gene, partial sequence",1531,OR958573.1,Exiguobacterium acetylicum,Exiguobacterium,strain MS-A,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1487-453
"gi|2634401034|gb|OR958576.1| Exiguobacterium acetylicum strain MS-N 16S ribosomal RNA gene, partial sequence",1530,OR958576.1,Exiguobacterium acetylicum,Exiguobacterium,strain MS-N,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1486-452
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1028,98.85%,6,7-1045,3160459-3159425
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,1763-729
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,48111-47077
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,53712-52678
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,115502-114468
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,445297-444263
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,673869-672835
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,3141487-3140453
"gi|557716447|gb|CP006866.1| Exiguobacterium sp. MH3, complete genome",3164195,CP006866.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1043,1028,98.56%,6,4-1045,2883100-2884137
"gi|1810812591|gb|MT078663.1| Exiguobacterium acetylicum strain KR6 16S ribosomal RNA gene, partial sequence",1449,MT078663.1,Exiguobacterium acetylicum,Exiguobacterium,strain KR6,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1435-401
"gi|1373104435|gb|MH150813.1| Exiguobacterium indicum strain ACCC11835 16S ribosomal RNA gene, partial sequence",1476,MH150813.1,Exiguobacterium indicum,Exiguobacterium,strain ACCC11835,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1461-427
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1028,98.85%,6,7-1045,150507-149473
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,11788-10754
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,30762-29728
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,36662-35628
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,83215-82181
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,88817-87783
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,438438-437404
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1040,1027,98.75%,6,7-1045,666058-665024
"gi|2961585198|gb|CP184372.1| Exiguobacterium sp. R-17 chromosome, complete genome",3000203,CP184372.1,Exiguobacterium sp,Exiguobacterium,,,complete genome,1,0.00e+00,1043,1028,98.56%,6,4-1045,2766504-2767541
"gi|2798417956|gb|PQ284621.1| Exiguobacterium sp. strain BF71/24 16S ribosomal RNA gene, partial sequence",1523,PQ284621.1,Exiguobacterium sp,Exiguobacterium,strain BF71,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1040,1028,98.85%,6,7-1045,1486-452
