标题,长度,访问号,物种,属名,菌株,基因类型,序列类型,高得分片段对(HSPs),E值,比对长度,相同碱基数,相似度,缺口数,查询起始-结束,命中起始-结束
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1067,99.91%,1,7-1073,2042491-2041424
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1067,99.91%,1,7-1073,2409756-2408689
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1081955-1083022
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1485719-1486786
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1519052-1520119
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1639221-1640288
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1693561-1694628
gi|1994028576|gb|CP070604.1| Edwardsiella tarda strain Colony44 chromosome,3638764,CP070604.1,Edwardsiella tarda,Edwardsiella,strain Colony44,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,2047779-2046712
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,684816-683749
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,2928024-2929091
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3312573-3313640
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3466996-3468063
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,321489-320422
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,332065-330998
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3345887-3346954
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,326777-325710
"gi|2788144587|gb|CP100846.1| Edwardsiella tarda strain GT30 chromosome, complete genome",3593350,CP100846.1,Edwardsiella tarda,Edwardsiella,strain GT30,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,3522039-3523106
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,302054-300987
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,2887829-2888896
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3388618-3389685
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,296765-295698
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,307343-306276
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3542196-3543263
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,646473-645406
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3421976-3423043
"gi|2788088303|gb|CP100786.1| Edwardsiella tarda strain GT111 chromosome, complete genome",3646663,CP100786.1,Edwardsiella tarda,Edwardsiella,strain GT111,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3599134-3600201
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,300893-299826
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,674873-673806
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,295602-294535
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3050317-3051384
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3454148-3455215
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3662038-3663105
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3487491-3488558
"gi|2783358629|gb|CP163408.1| Edwardsiella tarda strain 1594 chromosome, complete genome",3710530,CP163408.1,Edwardsiella tarda,Edwardsiella,strain 1594,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,3607662-3608729
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,302290-301223
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3017341-3018408
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3511333-3512400
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,297001-295934
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,307579-306512
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3664919-3665986
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,666294-665227
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3544690-3545757
"gi|2788091634|gb|CP100778.1| Edwardsiella tarda strain GT149 chromosome, complete genome",3767272,CP100778.1,Edwardsiella tarda,Edwardsiella,strain GT149,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3719744-3720811
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3011481-3012548
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3592836-3593903
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1066,99.81%,2,7-1073,307731-306665
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3418346-3419413
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1066,99.81%,2,7-1073,3666732-3665666
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,313019-311953
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,665219-664152
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,3385024-3386090
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3538484-3539551
"gi|2788104746|gb|CP100789.1| Edwardsiella tarda strain GT109 chromosome, complete genome",3680894,CP100789.1,Edwardsiella tarda,Edwardsiella,strain GT109,,complete genome,1,0.00e+00,1068,1064,99.63%,2,7-1073,318305-317239
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3477929-3478996
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3533709-3534776
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,298129-297062
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,308704-307637
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,303418-302351
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,314083-313017
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,3324435-3325501
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,3357778-3358844
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1064,99.63%,2,7-1073,677205-676139
"gi|2788177266|gb|CP100873.1| Edwardsiella tarda strain GT9 chromosome, complete genome",3592078,CP100873.1,Edwardsiella tarda,Edwardsiella,strain GT9,,complete genome,1,0.00e+00,1068,1064,99.63%,2,7-1073,2950174-2951240
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,302386-301319
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,2898604-2899671
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,307673-306606
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1066,99.81%,2,7-1073,3394783-3395849
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3548366-3549433
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1065,99.72%,2,7-1073,297097-296031
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,646811-645744
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3605302-3606369
"gi|2788147876|gb|CP100859.1| Edwardsiella tarda strain GT21 chromosome, complete genome",3652800,CP100859.1,Edwardsiella tarda,Edwardsiella,strain GT21,,complete genome,1,0.00e+00,1068,1064,99.63%,2,7-1073,3428139-3429205
"gi|3019953371|gb|PV915439.1| Edwardsiella tarda strain E2 16S ribosomal RNA gene, partial sequence",1089,PV915439.1,Edwardsiella tarda,Edwardsiella,strain E2,16S ribosomal RNA gene,partial sequence,1,0.00e+00,1068,1067,99.91%,1,7-1073,1087-20
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,684820-683753
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,2924419-2925486
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3308960-3310027
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,3462619-3463686
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,321493-320426
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,332071-331004
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1065,99.72%,1,7-1073,3342280-3343347
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,326782-325715
"gi|2788134569|gb|CP100853.1| Edwardsiella tarda strain GT26 chromosome, complete genome",3588183,CP100853.1,Edwardsiella tarda,Edwardsiella,strain GT26,,complete genome,1,0.00e+00,1068,1064,99.63%,1,7-1073,3516873-3517940
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1067,99.91%,1,7-1073,2037203-2036136
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1067,99.91%,1,7-1073,2042491-2041424
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1067,99.91%,1,7-1073,2409756-2408689
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1485719-1486786
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1081955-1083022
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1519052-1520119
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1639221-1640288
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,1693561-1694628
gi|2069581258|gb|CP078560.1| Edwardsiella tarda strain Colony53 chromosome,3638764,CP078560.1,Edwardsiella tarda,Edwardsiella,strain Colony53,,,1,0.00e+00,1068,1065,99.72%,1,7-1073,2047779-2046712
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1067,99.91%,1,7-1073,3562230-3563297
"gi|3032013201|gb|CP196234.1| Edwardsiella tarda strain 3565 chromosome, complete genome",3609693,CP196234.1,Edwardsiella tarda,Edwardsiella,strain 3565,,complete genome,1,0.00e+00,1068,1066,99.81%,1,7-1073,297862-296795
